,pc1,GMM_cluster,K_means_cluster,target
3206,-548.1355584050411,0,1,0
3207,-548.1353747877778,0,1,0
3208,-548.1375167664507,0,1,0
3209,-548.1442695740892,0,1,0
3210,-548.1425516779676,0,1,0
3211,-548.141934378371,0,1,0
3212,-548.13129752158,0,1,0
3213,-548.1343866977529,0,1,1
3214,-548.1352473900661,0,1,1
3215,-548.134292638054,0,1,0
3216,-548.1356721103409,0,1,0
3217,-548.1350156919339,0,1,0
3218,-548.1283300590625,0,1,0
3219,-548.1349024851028,0,1,0
3220,-548.1326596406288,0,1,0
3221,-548.1459234456283,0,1,0
3222,-548.1350923659107,0,1,0
3223,-548.1353384618089,0,1,0
3224,-548.1283319767796,0,1,0
3225,-548.125579937142,0,1,0
3226,-548.1353574054339,0,1,0
3227,-548.1353404916929,0,1,0
3228,14475.872737122165,1,0,1
3229,-548.1307341251642,0,1,0
3230,-548.1359676080112,0,1,0
3231,-548.1353586993043,0,1,0
3232,-548.1309491323011,0,1,0
3233,-548.131226148446,0,1,0
3234,-548.146858631406,0,1,0
3235,-548.1356983677387,0,1,0
3236,-548.1278271042695,0,1,0
3237,-548.1398474194401,0,1,0
3238,-548.1353861523264,0,1,0
3239,-548.1352491494958,0,1,1
3240,-2525.125303701103,4,4,1
3241,-548.1307090274811,0,1,0
3242,-2450.131744928575,4,4,1
3243,-548.1351202650976,0,1,0
3244,-548.1278150817097,0,1,1
3245,-548.1260241166539,0,1,1
3246,-548.135178957178,0,1,0
3247,-548.132402423515,0,1,0
3248,-548.1255263107652,0,1,0
3249,-2450.1252152677985,4,4,1
3250,-548.1307362820767,0,1,1
3251,-548.1353060270649,0,1,0
3252,-548.1368230489185,0,1,1
3253,14475.862952776944,1,0,1
3254,-548.1348134414397,0,1,0
3255,-548.1352021741318,0,1,0
3256,-548.1347494060669,0,1,0
3257,14475.86773724603,1,0,1
3258,-548.142907311046,0,1,0
3259,-548.1308154790479,0,1,0
3260,-548.1347091757252,0,1,0
3261,-548.1353386759885,0,1,0
3262,14475.865449654408,1,0,1
3263,-548.1352419199405,0,1,1
3264,-548.1351570992246,0,1,0
3265,-548.1352900652768,0,1,0
3266,-548.1351484154462,0,1,0
3267,-548.135515369491,0,1,0
3268,-2450.1350815330743,4,4,0
3269,-548.119337422507,0,1,1
3270,-548.1353003368365,0,1,1
3271,14475.890547146622,1,0,1
3272,-548.13066116287,0,1,0
3273,-548.1323247877796,0,1,1
3274,-548.1283948537181,0,1,1
3275,-548.1353141770495,0,1,1
3276,-548.1452809377415,0,1,0
3277,-548.1338505654376,0,1,0
3278,-548.1153089131117,0,1,1
3279,14475.853813179483,1,0,1
3280,-548.1394242443997,0,1,0
3281,3837.8594001534566,3,5,1
3282,-548.1359583334464,0,1,0
3283,-548.1448504952054,0,1,0
3284,-548.1337118309324,0,1,0
3285,-548.1336576387331,0,1,0
3286,-548.132368094708,0,1,1
3287,-548.1351814788736,0,1,1
3288,2776.8644158280135,3,3,0
3289,-548.1421030655798,0,1,0
3290,3867.859222234415,3,5,0
3291,-548.1351401724775,0,1,0
3292,-548.1259349259302,0,1,1
3293,-2815.1343169504585,4,4,0
3294,-548.1351096716012,0,1,1
3295,-548.1351531262228,0,1,0
3296,-548.1351144080729,0,1,0
3297,6749.864004659328,5,2,1
3298,-548.1319615837748,0,1,0
3299,-2138.13513440067,4,4,0
3300,-548.135339659942,0,1,0
3301,506.8551245008031,3,8,0
3302,-548.1393664228874,0,1,0
3303,-548.1253238349974,0,1,1
3304,-548.1370855923527,0,1,0
3305,-548.1261003717002,0,1,0
3306,-548.1313571165238,0,1,1
3307,-2963.1253069923196,4,4,1
3308,-548.1347437328176,0,1,0
3309,-548.1373771495432,0,1,0
3310,14475.86301008456,1,0,1
3311,-548.1360706261509,0,1,1
3312,-548.1353275222175,0,1,0
3313,-548.1351640824503,0,1,0
3314,-548.1444566966047,0,1,0
3315,-548.1341816280224,0,1,0
3316,-548.1324807919851,0,1,0
3317,875.8572652336578,3,8,0
3318,-548.1303858776671,0,1,0
3319,-548.1471447969836,0,1,0
3320,-548.1369948857757,0,1,0
3321,-548.1352722502317,0,1,0
3322,-548.1353362878954,0,1,0
3323,-548.1350763135047,0,1,0
3324,14475.867731193734,1,0,1
3325,4464.864088446816,6,5,0
3326,-548.1347110062876,0,1,0
3327,-548.1256094388843,0,1,0
3328,-548.1353437074052,0,1,0
3329,-548.1303010344027,0,1,0
3330,14475.863005075556,1,0,1
3331,-548.1439663535405,0,1,0
3332,2554.8648093952474,3,3,1
3333,2280.852205367202,3,3,0
3334,-548.1320953075439,0,1,1
3335,-548.1352909590553,0,1,0
3336,-548.1353439988696,0,1,0
3337,-548.1355820919093,0,1,0
3338,-548.10833041191,0,1,0
3339,-548.1352732195519,0,1,0
3340,-548.1411272233313,0,1,0
3341,-548.1362843997136,0,1,0
3342,-548.1351600970576,0,1,0
3343,-548.1329033395276,0,1,0
3344,-548.135798051752,0,1,0
3345,-548.135095900572,0,1,0
3346,-548.1357475530134,0,1,0
3347,-548.1298019588409,0,1,1
3348,-548.1315483062298,0,1,0
3349,-548.1347158525722,0,1,1
3350,-548.1351693310417,0,1,0
3351,2554.8695140427762,3,3,1
3352,-548.1348565710101,0,1,1
3353,-548.1351970459863,0,1,0
3354,-548.1330415063453,0,1,0
3355,-548.1353249587163,0,1,0
3356,-548.1154884913901,0,1,1
3357,-548.1284189999068,0,1,0
3358,-548.130624018757,0,1,0
3359,-548.1454752481286,0,1,0
3360,-548.1305485113211,0,1,1
3361,-548.1353525568954,0,1,0
3362,-548.1276874603379,0,1,0
3363,-548.1382493464389,0,1,0
3364,-2112.127516097816,4,4,1
3365,-548.1342711410456,0,1,1
3366,-548.1353027920125,0,1,0
3367,-548.1426191961034,0,1,0
3368,2086.8643864509786,3,3,0
3369,-548.1352955633287,0,1,0
3370,-548.1399199925713,0,1,0
3371,-548.1278810016254,0,1,1
3372,-548.1334321316448,0,1,0
3373,-548.1321687726295,0,1,0
3374,-548.1349036488481,0,1,0
3375,-548.1328255631049,0,1,0
3376,-548.1279986151029,0,1,0
3377,-548.1387912957625,0,1,0
3378,-548.1354301714803,0,1,0
3379,-548.1327597809616,0,1,1
3380,-548.1302120035978,0,1,0
3381,-548.1353290036697,0,1,0
3382,-2289.134683880241,4,4,0
3383,-548.1345464111196,0,1,0
3384,-548.1301902597718,0,1,0
3385,-548.1376389518556,0,1,0
3386,-548.133097200914,0,1,0
3387,-548.1352671653622,0,1,0
3388,-548.1330283604156,0,1,0
3389,-548.1353678290238,0,1,0
3390,-548.1347559083086,0,1,1
3391,-548.1306943661677,0,1,0
3392,-548.1351433393086,0,1,0
3393,-548.1353581893878,0,1,0
3394,-548.1323423627726,0,1,1
3395,-548.1352090795336,0,1,0
3396,-548.1392088570271,0,1,0
3397,-548.1347783828879,0,1,0
3398,-548.1398884792451,0,1,0
3399,-548.1261323868177,0,1,0
3400,-548.1461324757677,0,1,1
3401,-548.1353836506532,0,1,0
3402,6749.873593487104,5,2,1
3403,-2450.1350440608026,4,4,1
3404,-548.1326819132032,0,1,0
3405,-548.135262727782,0,1,0
3406,-548.1328933185018,0,1,0
3407,-548.135235427331,0,1,0
3408,-548.1347396084425,0,1,1
3409,-548.1353698390992,0,1,0
3410,-548.1421778177215,0,1,0
3411,-548.1354367622288,0,1,0
3412,-548.1346487734953,0,1,1
3413,-548.1497008671507,0,1,0
3414,-548.1353234939692,0,1,0
3415,-548.1352945098038,0,1,0
3416,-548.1353484202037,0,1,0
3417,-548.1353104066302,0,1,1
3418,-548.1347283934657,0,1,1
3419,-548.1425597425364,0,1,0
3420,-548.1304531176279,0,1,1
3421,-548.1352809769162,0,1,0
3422,-548.1439156568352,0,1,0
3423,-548.1351327469225,0,1,0
3424,-548.1354158654464,0,1,0
3425,-548.1370585301246,0,1,0
3426,-548.13535720823,0,1,0
3427,-548.1375231789447,0,1,0
3428,-548.1335546613223,0,1,0
3429,-548.1333618955231,0,1,0
3430,-548.1301065619188,0,1,0
3431,-548.132534730915,0,1,0
3432,-548.1361002745169,0,1,0
3433,-548.1302245036987,0,1,0
3434,-548.1352646265485,0,1,1
3435,-548.1330104362024,0,1,1
3436,-548.139789852543,0,1,0
3437,-548.1254036846558,0,1,0
3438,-548.1256878389586,0,1,0
3439,-548.142196822556,0,1,0
3440,-548.1353815084441,0,1,0
3441,-548.1353489507583,0,1,0
3442,2048.8645438418484,3,3,0
3443,1487.8598422460539,3,8,0
3444,-548.1444711802011,0,1,0
3445,-548.1343744749371,0,1,1
3446,-2711.14709277567,4,4,0
3447,-548.1347628206529,0,1,0
3448,-548.1261914577119,0,1,1
3449,-548.1316842067022,0,1,0
3450,14475.860341053129,1,0,1
3451,-548.1376650676117,0,1,0
3452,-548.1462172731858,0,1,0
3453,-548.1168037485567,0,1,1
3454,-548.1348855927463,0,1,0
3455,-548.1307719673371,0,1,1
3456,-548.1337548131688,0,1,0
3457,-548.1351568477861,0,1,0
3458,-548.1291285940044,0,1,1
3459,-548.1350435392642,0,1,0
3460,-548.1285054381697,0,1,0
3461,-548.1349974008085,0,1,0
3462,-548.1346035522546,0,1,0
3463,-548.1311801881511,0,1,1
3464,-548.1347732362212,0,1,0
3465,-548.1254193539568,0,1,1
3466,-548.1346421471959,0,1,0
3467,-548.1251823739029,0,1,1
3468,-548.1356541457212,0,1,0
3469,-548.1353395824426,0,1,0
3470,-548.1353146619039,0,1,0
3471,2776.870314848166,3,3,0
3472,-548.136075491837,0,1,0
3473,-548.1259801184153,0,1,0
3474,-548.1351424731993,0,1,0
3475,-548.1367865755603,0,1,0
3476,-548.1345094366665,0,1,1
3477,-548.1303155010341,0,1,1
3478,-548.1321905323257,0,1,0
3479,-548.1398174805515,0,1,0
3480,-548.1328763819192,0,1,0
3481,-548.1328485580705,0,1,0
3482,6881.873690088794,5,2,1
3483,-548.1315248384983,0,1,0
3484,-548.1354041763108,0,1,0
3485,-548.1307561039281,0,1,1
3486,-548.1260850519632,0,1,0
3487,-548.1337773769645,0,1,0
3488,-548.1357491513056,0,1,0
3489,-548.1352907990995,0,1,0
3490,-548.1345726544067,0,1,1
3491,-548.1357230951533,0,1,0
3492,-548.1352519197872,0,1,0
3493,-548.131753963484,0,1,0
3494,-548.1359896479951,0,1,0
3495,-548.1358357942328,0,1,0
3496,-548.1445206942556,0,1,0
3497,-548.1353615224506,0,1,0
3498,-548.1358879797039,0,1,0
3499,-548.1345548393614,0,1,0
3500,-548.1351139576528,0,1,0
3501,-548.1466300475588,0,1,0
3502,-548.1355291040629,0,1,0
3503,-548.1414871453305,0,1,0
3504,-548.1451351358654,0,1,1
3505,-548.1376345363049,0,1,0
3506,-548.1180822164465,0,1,1
3507,-548.1347150477193,0,1,0
3508,-2963.150411341007,4,4,1
3509,-548.144132155741,0,1,0
3510,-548.1353435481458,0,1,0
3511,-548.1324320814449,0,1,1
3512,-548.1350947712959,0,1,0
3513,-548.1316735806105,0,1,0
3514,-548.1356807881908,0,1,0
3515,-548.1475813188038,0,1,0
3516,-548.1322874436886,0,1,0
3517,-548.1253726213738,0,1,1
3518,7139.864015759019,5,2,1
3519,-548.1357488138503,0,1,0
3520,-548.1329645973979,0,1,0
3521,-548.1347341828736,0,1,0
3522,-548.1358049289303,0,1,0
3523,-548.1300977572408,0,1,1
3524,-548.1353523858513,0,1,0
3525,-548.1346818486975,0,1,1
3526,-548.1352320736661,0,1,0
3527,-548.1324593275547,0,1,1
3528,-548.1347227727922,0,1,1
3529,-548.1291071640088,0,1,0
3530,-548.1347005849985,0,1,0
3531,-548.1353047776046,0,1,0
3532,-548.1328148937981,0,1,1
3533,-548.1306420747175,0,1,0
3534,-548.1265924205101,0,1,0
3535,-548.1257473775818,0,1,0
3536,-548.1356841145649,0,1,0
3537,-548.1352820223912,0,1,0
3538,-548.1306944749068,0,1,0
3539,-548.1328706036702,0,1,0
3540,-548.1347705303671,0,1,0
3541,-548.1300893234115,0,1,1
3542,-548.1465235287816,0,1,0
3543,-548.1328777156608,0,1,0
3544,-548.131995666159,0,1,0
3545,-548.1353358842828,0,1,0
3546,-548.1353480915047,0,1,0
3547,-548.1353688775747,0,1,0
3548,-548.1351540846448,0,1,0
3549,-548.1353607289836,0,1,0
3550,-548.1351031043458,0,1,0
3551,-548.1372523679089,0,1,0
3552,-548.134661076364,0,1,0
3553,-548.135343330085,0,1,0
3554,-548.1353669581734,0,1,0
3555,-548.1488995285115,0,1,0
3556,-548.1352793142804,0,1,0
3557,-548.1353994531977,0,1,0
3558,6749.863502280336,5,2,1
3559,-548.1354494305417,0,1,0
3560,-548.1307805502062,0,1,0
3561,-548.1327237949471,0,1,0
3562,-548.1439602146978,0,1,0
3563,14475.874960727051,1,0,1
3564,-548.1347186398349,0,1,0
3565,-548.1334437051324,0,1,1
3566,-548.1392295818209,0,1,0
3567,-548.135318323076,0,1,0
3568,-548.1353479345646,0,1,0
3569,-548.1353531898155,0,1,0
3570,-548.1348966899732,0,1,1
3571,-548.1300927527902,0,1,1
3572,-548.1346691245437,0,1,1
3573,-548.1398109528446,0,1,0
3574,-548.1351873845217,0,1,0
3575,-548.136260109675,0,1,0
3576,2554.871977971248,3,3,1
3577,-548.1356943549496,0,1,0
3578,-548.142304551401,0,1,0
3579,-548.1329745513244,0,1,0
3580,-548.1361500051804,0,1,0
3581,-548.1347751214939,0,1,0
3582,-548.1284525843221,0,1,0
3583,-548.1360826709805,0,1,0
3584,-548.1353458319463,0,1,0
3585,-548.13478394864,0,1,0
3586,-548.1356259806959,0,1,0
3587,-548.1283973467191,0,1,0
3588,-548.1352858580743,0,1,0
3589,-548.1298268167026,0,1,1
3590,-548.1361147905759,0,1,0
3591,-548.1349675945772,0,1,0
3592,-548.1338212289512,0,1,1
3593,-548.1470536525675,0,1,0
3594,14475.872311650479,1,0,1
3595,-548.1238008770996,0,1,1
3596,14475.863732821328,1,0,1
3597,-548.1347450089287,0,1,0
3598,-548.1351476905896,0,1,0
3599,-548.1397933732968,0,1,0
3600,-548.1353319507797,0,1,0
3601,-548.1370800510281,0,1,0
3602,-548.1261540158506,0,1,1
3603,-548.1347813174158,0,1,0
3604,-2806.1321835009735,4,4,1
3605,-548.1359447223455,0,1,0
3606,8065.866690264886,2,2,1
3607,-548.135180086454,0,1,0
3608,-548.1237650313312,0,1,0
3609,14475.863889911443,1,0,1
3610,-548.1284334154197,0,1,0
3611,-548.1361785501774,0,1,0
3612,-548.134798429019,0,1,0
3613,-548.1321499344626,0,1,0
3614,-548.1350309440726,0,1,0
3615,-548.1399964102832,0,1,0
3616,-548.1324420048677,0,1,1
3617,-548.1422236979297,0,1,0
3618,-548.1354114106888,0,1,0
3619,-548.1286053990572,0,1,0
3620,-548.1389617972435,0,1,1
3621,-548.1431635181148,0,1,0
3622,-548.1352241639977,0,1,0
3623,-548.1348089545539,0,1,0
3624,-548.1351110845231,0,1,0
3625,-548.1470558979461,0,1,0
3626,-2963.127599691001,4,4,1
3627,-548.1307747027478,0,1,0
3628,-548.1319345283287,0,1,0
3629,-548.1213307567255,0,1,0
3630,-548.1168490870102,0,1,0
3631,-548.1422653133573,0,1,0
3632,-548.1354328767943,0,1,0
3633,-548.1443562310249,0,1,0
3634,-548.1370431607183,0,1,1
3635,-548.1353235111824,0,1,1
3636,-548.1353083189323,0,1,1
3637,-548.1470589391549,0,1,0
3638,-548.135276235973,0,1,1
3639,-548.1363335557536,0,1,0
3640,-548.1347311998002,0,1,1
3641,-2396.130098149135,4,4,1
3642,-548.1331437833301,0,1,0
3643,-2525.130761154881,4,4,1
3644,-548.140100331631,0,1,0
3645,-548.1447506843061,0,1,0
3646,-548.1479702487001,0,1,0
3647,-2150.1460552347567,4,4,0
3648,-548.135110115203,0,1,1
3649,-548.1256285267195,0,1,1
3650,-548.135338885558,0,1,0
3651,-548.1357325301796,0,1,0
3652,-548.1352484670115,0,1,0
3653,14475.86840932422,1,0,1
3654,-548.1347664766799,0,1,0
3655,-548.1361329757814,0,1,0
3656,-548.1352906300743,0,1,0
3657,-548.1354254384999,0,1,0
3658,-548.1349345913552,0,1,0
3659,-548.1367102748371,0,1,1
3660,-548.1331194434117,0,1,0
3661,-548.1353395441121,0,1,0
3662,14475.872971464689,1,0,1
3663,-548.1353793904335,0,1,0
3664,-548.1348944615272,0,1,0
3665,-548.1261267738391,0,1,1
3666,-548.1352595703792,0,1,0
3667,-548.1352494643329,0,1,0
3668,-548.1361054926756,0,1,0
3669,-548.1349456262791,0,1,0
3670,-548.135277843258,0,1,1
3671,-548.1354045334706,0,1,0
3672,-548.1188712945104,0,1,0
3673,-548.134789660548,0,1,0
3674,-548.130256215444,0,1,0
3675,-548.1353303552725,0,1,0
3676,-548.1348164661023,0,1,0
3677,-548.1357501097275,0,1,0
3678,-548.1302882125102,0,1,0
3679,-548.1275012171876,0,1,1
3680,-548.1351509920966,0,1,0
3681,-548.1357088636305,0,1,0
3682,-548.1351609828731,0,1,0
3683,-548.139319874178,0,1,0
3684,7139.86313983895,5,2,1
3685,-548.1352953307335,0,1,0
3686,-548.1448498786681,0,1,0
3687,6749.863841777803,5,2,1
3688,-548.1352591614966,0,1,0
3689,-548.1347578162023,0,1,0
3690,-548.1300977572408,0,1,1
3691,3515.857482630563,3,5,0
3692,-548.1353077646845,0,1,0
3693,-548.1376213532336,0,1,0
3694,-548.13565089495,0,1,0
3695,-548.1420819468369,0,1,0
3696,-548.1305116307506,0,1,0
3697,-548.1445755170478,0,1,0
3698,-548.1351904719497,0,1,0
3699,-548.1467104781614,0,1,0
3700,-548.1351570946697,0,1,0
3701,-548.1442708056163,0,1,1
3702,-548.1351705458147,0,1,0
3703,-548.1361118487819,0,1,0
3704,-548.1339696367954,0,1,0
3705,-548.135124081029,0,1,1
3706,-548.125153486961,0,1,0
3707,-548.1352519197872,0,1,0
3708,7139.863932672026,5,2,1
3709,-548.1260026665868,0,1,0
3710,4629.86427787253,6,5,1
3711,6749.869682427911,5,2,1
3712,-548.1255718231505,0,1,1
3713,-548.1262481088418,0,1,0
3714,-548.1263990042364,0,1,1
3715,-548.125685354899,0,1,0
3716,-548.1260908124076,0,1,0
3717,2554.8644989160034,3,3,1
3718,-548.1324846914647,0,1,0
3719,7139.878644119813,5,2,1
3720,-548.1345247805734,0,1,1
3721,-548.1347728904079,0,1,0
3722,-548.135095900572,0,1,1
3723,-548.1347999290106,0,1,0
3724,-548.1280635201141,0,1,0
3725,-548.1271416117183,0,1,0
3726,-548.136799034476,0,1,1
3727,-548.1370091382861,0,1,1
3728,-548.1348023892567,0,1,0
3729,-548.1298656503603,0,1,0
3730,-548.1399382137597,0,1,0
3731,8065.864258770585,2,2,1
3732,-548.1392646462372,0,1,0
3733,-548.1330219634506,0,1,0
3734,-548.1260183968121,0,1,1
3735,2280.8689972694438,3,3,0
3736,-548.1307175117474,0,1,0
3737,-548.1354254384999,0,1,0
3738,-548.1353414892706,0,1,0
3739,-548.1362071602199,0,1,0
3740,-548.1353272830783,0,1,0
3741,4101.870886832768,6,5,0
3742,-548.1214753571795,0,1,0
3743,-548.1493438309843,0,1,0
3744,-548.1218822297741,0,1,0
3745,-548.1346750167821,0,1,0
3746,7139.869008673376,5,2,1
3747,-548.1376920969329,0,1,0
3748,-548.130196541399,0,1,0
3749,-548.1352392174666,0,1,0
3750,-548.1299380036005,0,1,1
3751,-548.135398299168,0,1,0
3752,-548.1352216394989,0,1,0
3753,-548.1354195357364,0,1,0
3754,-548.1352216394989,0,1,0
3755,-548.1471902501897,0,1,1
3756,-548.139789852543,0,1,0
3757,-548.1353848829132,0,1,0
3758,-548.1351944868977,0,1,0
3759,-548.1353290120355,0,1,0
3760,-548.135301452123,0,1,0
3761,-548.135141202374,0,1,0
3762,-548.1260545690551,0,1,0
3763,-548.1390497391757,0,1,0
3764,-548.1353386759885,0,1,0
3765,-548.1445040840279,0,1,0
3766,-548.135338885558,0,1,1
3767,-548.1351351500743,0,1,0
3768,-548.142045003276,0,1,0
3769,-548.1479926732077,0,1,0
3770,-548.1411152227219,0,1,0
3771,-548.130607149869,0,1,0
3772,-548.1399900326796,0,1,0
3773,7139.871407486194,5,2,1
3774,-548.1444761713682,0,1,0
3775,-548.1352302810645,0,1,0
3776,-548.134706704587,0,1,1
3777,-548.1420614831932,0,1,0
3778,-548.1354513940254,0,1,0
3779,1627.854957924802,3,8,0
3780,-548.1353770654395,0,1,0
3781,6749.866763985623,5,2,1
3782,-548.1329072351128,0,1,0
3783,3837.866683544319,3,5,1
3784,-548.1376213723078,0,1,0
3785,-548.1374852628603,0,1,0
3786,14475.87301596163,1,0,1
3787,-548.1347564615263,0,1,0
3788,-548.1346691245437,0,1,1
3789,7139.863865248169,5,2,1
3790,-548.1306516696252,0,1,0
3791,-548.1309855645977,0,1,0
3792,-548.1398762585998,0,1,0
3793,-548.1351084275517,0,1,0
3794,-548.1305485113211,0,1,1
3795,-548.1354205862744,0,1,0
3796,-548.121437814419,0,1,0
3797,-548.1345598483667,0,1,1
3798,-548.1407745126826,0,1,0
3799,-548.1390896072162,0,1,0
3800,-3107.1345264249203,4,4,1
3801,-548.1384450948784,0,1,0
3802,45.861870634611,3,1,0
3803,-548.1323791654092,0,1,0
3804,-548.135301123424,0,1,0
3805,-548.1429945018097,0,1,0
3806,-548.1354023189522,0,1,0
3807,-548.1353964610465,0,1,0
3808,-548.137389163339,0,1,0
3809,-548.1354415710023,0,1,0
3810,-548.1352875941386,0,1,0
3811,-548.1351354644681,0,1,0
3812,-548.1350560468456,0,1,0
3813,-548.1347806101112,0,1,0
3814,-548.1383208379168,0,1,0
3815,2862.864641100396,3,3,0
3816,-548.1338666035024,0,1,0
3817,7139.8763353315,5,2,1
3818,-548.1499361439758,0,1,0
3819,-548.1398081735606,0,1,0
3820,-548.1453079118711,0,1,0
3821,-548.134763463334,0,1,0
3822,-548.1393606540388,0,1,0
3823,-548.1350494560972,0,1,0
3824,-2220.134899808787,4,4,0
3825,-548.1347688578554,0,1,0
3826,-548.1353557944732,0,1,0
3827,-548.1315182467406,0,1,1
3828,14475.863832793926,1,0,1
3829,-548.1346949673407,0,1,1
3830,-548.1356210513908,0,1,0
3831,2336.868963796397,3,3,0
3832,-548.12559385187,0,1,1
3833,-548.1352969413483,0,1,0
3834,-548.1352076666118,0,1,0
3835,-548.1349269431101,0,1,0
3836,-548.1323632472919,0,1,0
3837,-548.1352817002415,0,1,0
3838,-548.1356259806959,0,1,0
3839,-548.1354805470608,0,1,0
3840,-548.132950449945,0,1,1
3841,-548.1355507773604,0,1,0
3842,-548.1375860830699,0,1,0
3843,-548.1311855873412,0,1,0
3844,-548.1353300955739,0,1,0
3845,-548.13540054162,0,1,0
3846,-548.1352287395392,0,1,0
3847,-548.1345892150437,0,1,1
3848,-548.1215665400175,0,1,0
3849,-548.1347103112475,0,1,0
3850,-548.1351798828935,0,1,1
3851,-548.1352282094322,0,1,0
3852,-548.1262560616981,0,1,0
3853,-548.1261401384062,0,1,0
3854,-548.135176466215,0,1,1
3855,-548.1299750474038,0,1,0
3856,14475.862550771513,1,0,1
3857,-548.1506821228294,0,1,0
3858,-548.1351799264983,0,1,0
3859,-2052.137536790409,4,4,0
3860,-548.1352926918613,0,1,0
3861,-2435.1297520334674,4,4,1
3862,-548.136273141588,0,1,0
3863,-548.1353865677735,0,1,0
3864,-548.1380317423975,0,1,0
3865,-548.1236955174614,0,1,0
3866,-548.1490423598112,0,1,0
3867,-548.1397801119305,0,1,0
3868,-548.1354154912624,0,1,0
3869,-548.140636457833,0,1,0
3870,-548.1324301711982,0,1,1
3871,-548.1315876129664,0,1,1
3872,-548.1207627142909,0,1,0
3873,-548.1351779194558,0,1,0
3874,-548.1352254806975,0,1,0
3875,-548.1478173552774,0,1,0
3876,-548.1256131828126,0,1,0
3877,-548.1302005520705,0,1,0
3878,-548.1351755523959,0,1,0
3879,-548.1300060651666,0,1,0
3880,14475.872809586685,1,0,1
3881,-2525.137302693146,4,4,1
3882,-548.1355650949882,0,1,1
3883,-548.1395612984538,0,1,0
3884,-548.1399583438816,0,1,0
3885,-548.1377005996139,0,1,0
3886,-548.1307848363052,0,1,0
3887,-548.1367529602912,0,1,0
3888,14475.867731193734,1,0,1
3889,-548.1350947712959,0,1,0
3890,-548.1351443659611,0,1,1
3891,-548.1362214356358,0,1,0
3892,-548.1358705966129,0,1,0
3893,-548.1352584411031,0,1,0
3894,2776.864826417536,3,3,0
3895,-548.135368735478,0,1,0
3896,-548.1462634756195,0,1,0
3897,-548.1443486818545,0,1,0
3898,-548.1317096888744,0,1,0
3899,-548.1306870783552,0,1,0
3900,-548.1342947607076,0,1,0
3901,-548.1352602331423,0,1,0
3902,-548.1353456971447,0,1,0
3903,-548.1376570457726,0,1,0
3904,-548.1394128537887,0,1,0
3905,-548.1351568477861,0,1,0
3906,-548.1440023378187,0,1,0
3907,-548.1489639236268,0,1,0
3908,-2112.1352415022216,4,4,1
3909,-548.135304846442,0,1,1
3910,-548.1353764081672,0,1,0
3911,-548.1323247877796,0,1,1
3912,-548.1259687170106,0,1,1
3913,-548.1261540158506,0,1,1
3914,3359.8670286962424,3,3,0
3915,-548.1444423763351,0,1,0
3916,-548.1352957200203,0,1,0
3917,-548.1445741785849,0,1,0
3918,-548.1489006850936,0,1,0
3919,-548.1312221134993,0,1,0
3920,-548.1347694205775,0,1,0
3921,-548.1262450874156,0,1,0
3922,-2435.1344629058476,4,4,1
3923,-548.134739335457,0,1,0
3924,-548.1357146957839,0,1,0
3925,-548.128464804096,0,1,0
3926,-2424.1322810343727,4,4,0
3927,-2435.1304787931026,4,4,1
3928,-548.1498375680324,0,1,0
3929,-548.1376911479746,0,1,0
3930,-548.1424056053261,0,1,0
3931,-548.1350365969631,0,1,0
3932,-548.1327008200543,0,1,1
3933,-548.1312394343951,0,1,0
3934,-548.1322588185311,0,1,1
3935,14475.8657240157,1,0,1
3936,-548.1351562898168,0,1,0
3937,-548.1347434874435,0,1,1
3938,-548.1360194614325,0,1,0
3939,-548.1357127451497,0,1,0
3940,-2112.127400462951,4,4,1
3941,-548.1282901214312,0,1,0
3942,-548.1306182384881,0,1,0
3943,-548.1304653870683,0,1,0
3944,-2525.125161492769,4,4,1
3945,-548.1310196322005,0,1,0
3946,-548.1346775515516,0,1,1
3947,-548.1306957568012,0,1,0
3948,-548.1367446741198,0,1,0
3949,7139.862534796231,5,2,1
3950,-548.1357024405748,0,1,0
3951,-548.1489848477224,0,1,0
3952,-548.1348928493297,0,1,0
3953,-548.1307139477528,0,1,0
3954,-548.1316841521888,0,1,0
3955,-548.1346141082831,0,1,0
3956,-548.1320351453144,0,1,0
3957,-548.1466096294945,0,1,0
3958,-2963.1298132974234,4,4,1
3959,-548.1356816218225,0,1,0
3960,-548.1207942704451,0,1,1
3961,-548.1384130285684,0,1,0
3962,-548.1319553714922,0,1,1
3963,-548.1349814374051,0,1,0
3964,-548.1352584411031,0,1,0
3965,-548.1350304594843,0,1,1
3966,-548.1348061857441,0,1,0
3967,-548.1347452456599,0,1,1
3968,-548.1393820042441,0,1,1
3969,4464.864131036835,6,5,0
3970,-548.1310753838409,0,1,0
3971,-548.1349376270235,0,1,0
3972,-548.1517626396629,0,1,0
3973,-548.1259735094532,0,1,0
3974,-2806.134121650778,4,4,1
3975,-548.1377018005445,0,1,1
3976,-548.1375637179494,0,1,0
3977,-2267.1396167647495,4,4,0
3978,14475.86357991281,1,0,1
3979,-548.1435770827698,0,1,0
3980,-548.1329183785772,0,1,0
3981,-548.1306820693496,0,1,1
3982,-548.1444295537586,0,1,0
3983,-548.135398299168,0,1,0
3984,14475.863157451717,1,0,1
3985,-548.1352238283043,0,1,0
3986,-548.1425345181593,0,1,0
3987,-548.1345093709032,0,1,0
3988,-548.1357354719808,0,1,0
